Date.Time,Temp,pH,site,timepoint
2019-10-24 20:19:49,27.544444444444444,8.07,site1,timepoint2
2019-10-24 20:29:49,27.44444444444445,8.07,site1,timepoint2
2019-10-24 20:39:49,27.37222222222222,8.07,site1,timepoint2
2019-10-24 20:44:14,NA,NA,site1,timepoint2
2019-10-24 20:44:15,NA,NA,site1,timepoint2
2019-10-24 20:46:48,NA,NA,site1,timepoint2
2019-10-24 20:48:11,NA,NA,site1,timepoint2
2019-10-24 20:48:59,NA,NA,site1,timepoint2
2019-10-24 20:49:49,26.855555555555558,8.07,site1,timepoint2
2019-10-24 20:59:49,27.222222222222225,8.07,site1,timepoint2
2019-10-24 21:09:49,27.222222222222225,8.07,site1,timepoint2
2019-10-24 21:19:49,27.17222222222222,8.07,site1,timepoint2
2019-10-24 21:29:49,27.12222222222222,8.07,site1,timepoint2
2019-10-24 21:39:49,27.1,8.07,site1,timepoint2
2019-10-24 21:49:49,27.17222222222222,8.07,site1,timepoint2
2019-10-24 21:59:49,27.25,8.07,site1,timepoint2
2019-10-24 22:09:49,27.344444444444445,8.07,site1,timepoint2
2019-10-24 22:19:49,27.344444444444445,8.07,site1,timepoint2
2019-10-24 22:29:49,27.294444444444444,8.07,site1,timepoint2
2019-10-24 22:39:49,27.25,8.07,site1,timepoint2
2019-10-24 22:49:49,27.2,8.07,site1,timepoint2
2019-10-24 22:59:49,27.150000000000002,8.07,site1,timepoint2
2019-10-24 23:09:49,27.1,8.07,site1,timepoint2
2019-10-24 23:19:49,27.1,8.07,site1,timepoint2
2019-10-24 23:29:49,27.2,8.07,site1,timepoint2
2019-10-24 23:39:49,27.272222222222226,8.07,site1,timepoint2
2019-10-24 23:49:49,27.37222222222222,8.07,site1,timepoint2
2019-10-24 23:59:49,27.344444444444445,8.07,site1,timepoint2
2019-10-25 00:09:49,27.294444444444444,8.07,site1,timepoint2
2019-10-25 00:19:49,27.222222222222225,8.07,site1,timepoint2
2019-10-25 00:29:49,27.150000000000002,8.07,site1,timepoint2
2019-10-25 00:39:49,27.1,8.07,site1,timepoint2
2019-10-25 00:49:49,27.12222222222222,8.07,site1,timepoint2
2019-10-25 00:59:49,27.17222222222222,8.07,site1,timepoint2
2019-10-25 01:09:49,27.272222222222226,8.07,site1,timepoint2
2019-10-25 01:19:49,27.322222222222226,8.07,site1,timepoint2
2019-10-25 01:29:49,27.37222222222222,8.07,site1,timepoint2
2019-10-25 01:39:49,27.344444444444445,8.07,site1,timepoint2
2019-10-25 01:49:49,27.272222222222226,8.07,site1,timepoint2
2019-10-25 01:59:49,27.2,8.07,site1,timepoint2
2019-10-25 02:09:49,27.12222222222222,8.07,site1,timepoint2
2019-10-25 02:19:49,27.1,8.07,site1,timepoint2
2019-10-25 02:29:49,27.150000000000002,8.07,site1,timepoint2
2019-10-25 02:39:49,27.222222222222225,8.07,site1,timepoint2
2019-10-25 02:49:49,27.272222222222226,8.07,site1,timepoint2
2019-10-25 02:59:49,27.294444444444444,8.07,site1,timepoint2
2019-10-25 03:09:49,27.37222222222222,8.07,site1,timepoint2
2019-10-25 03:19:49,27.37222222222222,8.07,site1,timepoint2
2019-10-25 03:29:49,27.294444444444444,8.07,site1,timepoint2
2019-10-25 03:39:49,27.2,8.07,site1,timepoint2
2019-10-25 03:49:49,27.1,8.07,site1,timepoint2
2019-10-25 03:59:49,27.1,8.07,site1,timepoint2
2019-10-25 04:09:49,27.150000000000002,8.07,site1,timepoint2
2019-10-25 04:19:49,27.2,8.07,site1,timepoint2
2019-10-25 04:29:49,27.222222222222225,8.07,site1,timepoint2
2019-10-25 04:39:49,27.272222222222226,8.06,site1,timepoint2
2019-10-25 04:49:49,27.322222222222226,8.06,site1,timepoint2
2019-10-25 04:59:49,27.344444444444445,8.06,site1,timepoint2
2019-10-25 05:09:49,27.344444444444445,8.06,site1,timepoint2
2019-10-25 05:19:49,27.294444444444444,8.06,site1,timepoint2
2019-10-25 05:29:49,27.2,8.06,site1,timepoint2
2019-10-25 05:39:49,27.1,8.06,site1,timepoint2
2019-10-25 05:49:49,27.12222222222222,8.06,site1,timepoint2
2019-10-25 05:59:49,27.150000000000002,8.06,site1,timepoint2
2019-10-25 06:09:49,27.17222222222222,8.06,site1,timepoint2
2019-10-25 06:19:49,27.222222222222225,8.06,site1,timepoint2
2019-10-25 06:29:49,27.272222222222226,8.06,site1,timepoint2
2019-10-25 06:39:49,27.322222222222226,8.06,site1,timepoint2
2019-10-25 06:49:49,27.344444444444445,8.06,site1,timepoint2
2019-10-25 06:59:49,27.322222222222226,8.06,site1,timepoint2
2019-10-25 07:09:49,27.25,8.06,site1,timepoint2
2019-10-25 07:19:49,27.2,8.06,site1,timepoint2
2019-10-25 07:29:49,27.17222222222222,8.06,site1,timepoint2
2019-10-25 07:39:49,27.150000000000002,8.06,site1,timepoint2
2019-10-25 07:49:49,27.12222222222222,8.06,site1,timepoint2
2019-10-25 07:59:49,27.1,8.06,site1,timepoint2
2019-10-25 08:09:49,27.1,8.06,site1,timepoint2
2019-10-25 08:19:49,27.1,8.06,site1,timepoint2
2019-10-25 08:29:49,27.1,8.06,site1,timepoint2
2019-10-25 08:39:49,27.12222222222222,8.06,site1,timepoint2
2019-10-25 08:49:49,27.12222222222222,8.06,site1,timepoint2
2019-10-25 08:59:49,27.1,8.06,site1,timepoint2
2019-10-25 09:09:49,27.1,8.06,site1,timepoint2
2019-10-25 09:19:49,27.1,8.06,site1,timepoint2
2019-10-25 09:29:49,27.1,8.06,site1,timepoint2
2019-10-25 09:39:49,27.1,8.06,site1,timepoint2
2019-10-25 09:49:49,27.1,8.06,site1,timepoint2
2019-10-25 09:59:49,27.1,8.06,site1,timepoint2
2019-10-25 10:09:49,27.1,8.06,site1,timepoint2
2019-10-25 10:19:49,27.1,8.06,site1,timepoint2
2019-10-25 10:29:49,27.12222222222222,8.06,site1,timepoint2
2019-10-25 10:39:49,27.12222222222222,8.06,site1,timepoint2
2019-10-25 10:49:49,27.150000000000002,8.06,site1,timepoint2
2019-10-25 10:59:49,27.150000000000002,8.06,site1,timepoint2
2019-10-25 11:09:49,27.17222222222222,8.06,site1,timepoint2
2019-10-25 11:19:49,27.2,8.06,site1,timepoint2
2019-10-25 11:29:49,27.2,8.06,site1,timepoint2
2019-10-25 11:39:49,27.2,8.06,site1,timepoint2
2019-10-25 11:49:49,27.222222222222225,8.06,site1,timepoint2
2019-10-25 11:59:49,27.222222222222225,8.06,site1,timepoint2
2019-10-25 12:09:49,27.222222222222225,8.06,site1,timepoint2
2019-10-25 12:19:49,27.222222222222225,8.06,site1,timepoint2
2019-10-25 12:29:49,27.222222222222225,8.06,site1,timepoint2
2019-10-25 12:39:49,27.25,8.06,site1,timepoint2
2019-10-25 12:49:49,27.272222222222226,8.06,site1,timepoint2
2019-10-25 12:59:49,27.294444444444444,8.06,site1,timepoint2
2019-10-25 13:09:49,27.322222222222226,8.06,site1,timepoint2
2019-10-25 13:19:49,27.37222222222222,8.06,site1,timepoint2
2019-10-25 13:29:49,27.394444444444446,8.06,site1,timepoint2
2019-10-25 13:39:49,27.44444444444445,8.06,site1,timepoint2
2019-10-25 13:49:49,27.494444444444444,8.06,site1,timepoint2
2019-10-25 13:59:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 14:09:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 14:19:49,27.544444444444444,8.06,site1,timepoint2
2019-10-25 14:29:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 14:39:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 14:49:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 14:59:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 15:09:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 15:19:49,27.494444444444444,8.06,site1,timepoint2
2019-10-25 15:29:49,27.544444444444444,8.06,site1,timepoint2
2019-10-25 15:39:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 15:49:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 15:59:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 16:09:49,27.494444444444444,8.06,site1,timepoint2
2019-10-25 16:19:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 16:29:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 16:39:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 16:49:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 16:59:49,27.51666666666667,8.06,site1,timepoint2
2019-10-25 17:09:49,27.494444444444444,8.05,site1,timepoint2
2019-10-25 17:19:49,27.494444444444444,8.05,site1,timepoint2
2019-10-25 17:29:49,27.466666666666665,8.06,site1,timepoint2
2019-10-25 17:39:49,27.466666666666665,8.06,site1,timepoint2
2019-10-25 17:49:49,27.44444444444445,8.06,site1,timepoint2
2019-10-25 17:59:49,27.422222222222224,8.05,site1,timepoint2
2019-10-25 18:09:49,27.422222222222224,8.05,site1,timepoint2
2019-10-25 18:19:49,27.394444444444446,8.05,site1,timepoint2
2019-10-25 18:29:49,27.37222222222222,8.05,site1,timepoint2
2019-10-25 18:39:49,27.344444444444445,8.05,site1,timepoint2
2019-10-25 18:49:49,27.322222222222226,8.05,site1,timepoint2
2019-10-25 18:59:49,27.294444444444444,8.05,site1,timepoint2
2019-10-25 19:09:49,27.272222222222226,8.05,site1,timepoint2
2019-10-25 19:19:49,27.25,8.05,site1,timepoint2
2019-10-25 19:29:49,27.2,8.05,site1,timepoint2
2019-10-25 19:39:49,27.17222222222222,8.05,site1,timepoint2
2019-10-25 19:49:49,27.12222222222222,8.05,site1,timepoint2
2019-10-25 19:59:49,27.1,8.05,site1,timepoint2
2019-10-25 20:09:49,27.12222222222222,8.05,site1,timepoint2
2019-10-25 20:19:49,27.2,8.05,site1,timepoint2
2019-10-25 20:29:49,27.272222222222226,8.05,site1,timepoint2
2019-10-25 20:39:49,27.37222222222222,8.05,site1,timepoint2
2019-10-25 20:49:49,27.37222222222222,8.05,site1,timepoint2
2019-10-25 20:59:49,27.322222222222226,8.05,site1,timepoint2
2019-10-25 21:09:49,27.272222222222226,8.05,site1,timepoint2
2019-10-25 21:19:49,27.25,8.05,site1,timepoint2
2019-10-25 21:29:49,27.2,8.05,site1,timepoint2
2019-10-25 21:39:49,27.12222222222222,8.05,site1,timepoint2
2019-10-25 21:49:49,27.1,8.05,site1,timepoint2
2019-10-25 21:59:49,27.150000000000002,8.05,site1,timepoint2
2019-10-25 22:09:49,27.2,8.05,site1,timepoint2
2019-10-25 22:19:49,27.294444444444444,8.05,site1,timepoint2
2019-10-25 22:29:49,27.37222222222222,8.05,site1,timepoint2
2019-10-25 22:39:49,27.322222222222226,8.05,site1,timepoint2
2019-10-25 22:49:49,27.272222222222226,8.05,site1,timepoint2
2019-10-25 22:59:49,27.2,8.05,site1,timepoint2
2019-10-25 23:09:49,27.150000000000002,8.05,site1,timepoint2
2019-10-25 23:19:49,27.1,8.05,site1,timepoint2
2019-10-25 23:29:49,27.150000000000002,8.05,site1,timepoint2
2019-10-25 23:39:49,27.2,8.05,site1,timepoint2
2019-10-25 23:49:49,27.272222222222226,8.05,site1,timepoint2
2019-10-25 23:59:49,27.344444444444445,8.05,site1,timepoint2
2019-10-26 00:09:49,27.344444444444445,8.05,site1,timepoint2
2019-10-26 00:19:49,27.294444444444444,8.05,site1,timepoint2
2019-10-26 00:29:49,27.222222222222225,8.05,site1,timepoint2
2019-10-26 00:39:49,27.150000000000002,8.05,site1,timepoint2
2019-10-26 00:49:49,27.1,8.05,site1,timepoint2
2019-10-26 00:59:49,27.12222222222222,8.05,site1,timepoint2
2019-10-26 01:09:49,27.17222222222222,8.05,site1,timepoint2
2019-10-26 01:19:49,27.25,8.05,site1,timepoint2
2019-10-26 01:29:49,27.344444444444445,8.05,site1,timepoint2
2019-10-26 01:39:49,27.344444444444445,8.05,site1,timepoint2
2019-10-26 01:49:49,27.294444444444444,8.05,site1,timepoint2
2019-10-26 01:59:49,27.2,8.05,site1,timepoint2
2019-10-26 02:09:49,27.12222222222222,8.05,site1,timepoint2
2019-10-26 02:19:49,27.1,8.05,site1,timepoint2
2019-10-26 02:29:49,27.150000000000002,8.05,site1,timepoint2
2019-10-26 02:39:49,27.2,8.05,site1,timepoint2
2019-10-26 02:49:49,27.25,8.05,site1,timepoint2
2019-10-26 02:59:49,27.294444444444444,8.05,site1,timepoint2
2019-10-26 03:09:49,27.37222222222222,8.04,site1,timepoint2
2019-10-26 03:19:49,27.344444444444445,8.05,site1,timepoint2
2019-10-26 03:29:49,27.272222222222226,8.04,site1,timepoint2
2019-10-26 03:39:49,27.17222222222222,8.05,site1,timepoint2
2019-10-26 03:49:49,27.1,8.05,site1,timepoint2
2019-10-26 03:59:49,27.1,8.05,site1,timepoint2
2019-10-26 04:09:49,27.150000000000002,8.05,site1,timepoint2
2019-10-26 04:19:49,27.222222222222225,8.04,site1,timepoint2
2019-10-26 04:29:49,27.272222222222226,8.04,site1,timepoint2
2019-10-26 04:39:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 04:49:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 04:59:49,27.294444444444444,8.04,site1,timepoint2
2019-10-26 05:09:49,27.2,8.04,site1,timepoint2
2019-10-26 05:19:49,27.12222222222222,8.04,site1,timepoint2
2019-10-26 05:29:49,27.1,8.04,site1,timepoint2
2019-10-26 05:39:49,27.150000000000002,8.04,site1,timepoint2
2019-10-26 05:49:49,27.2,8.04,site1,timepoint2
2019-10-26 05:59:49,27.25,8.04,site1,timepoint2
2019-10-26 06:09:49,27.322222222222226,8.04,site1,timepoint2
2019-10-26 06:19:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 06:29:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 06:39:49,27.272222222222226,8.04,site1,timepoint2
2019-10-26 06:49:49,27.222222222222225,8.04,site1,timepoint2
2019-10-26 06:59:49,27.150000000000002,8.04,site1,timepoint2
2019-10-26 07:09:49,27.12222222222222,8.04,site1,timepoint2
2019-10-26 07:19:49,27.1,8.04,site1,timepoint2
2019-10-26 07:29:49,27.2,8.04,site1,timepoint2
2019-10-26 07:39:49,27.294444444444444,8.04,site1,timepoint2
2019-10-26 07:49:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 07:59:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 08:09:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 08:19:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 08:29:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 08:39:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 08:49:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 08:59:49,27.344444444444445,8.04,site1,timepoint2
2019-10-26 09:09:49,27.37222222222222,8.04,site1,timepoint2
2019-10-26 09:19:49,27.37222222222222,8.04,site1,timepoint2
2019-10-26 09:29:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 09:39:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 09:49:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 09:59:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 10:09:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 10:19:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 10:29:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 10:39:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 10:49:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 10:59:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 11:09:49,27.394444444444446,8.04,site1,timepoint2
2019-10-26 11:19:49,27.422222222222224,8.04,site1,timepoint2
2019-10-26 11:29:49,27.422222222222224,8.04,site1,timepoint2
2019-10-26 11:39:49,27.44444444444445,8.04,site1,timepoint2
2019-10-26 11:49:49,27.466666666666665,8.04,site1,timepoint2
2019-10-26 11:59:49,27.494444444444444,8.04,site1,timepoint2
2019-10-26 12:09:49,27.51666666666667,8.04,site1,timepoint2
2019-10-26 12:19:49,27.544444444444444,8.04,site1,timepoint2
2019-10-26 12:29:49,27.51666666666667,8.04,site1,timepoint2
2019-10-26 12:39:49,27.51666666666667,8.04,site1,timepoint2
2019-10-26 12:49:49,27.51666666666667,8.04,site1,timepoint2
2019-10-26 12:59:49,27.51666666666667,8.04,site1,timepoint2
2019-10-26 13:09:49,27.51666666666667,8.04,site1,timepoint2
2019-10-26 13:19:49,27.494444444444444,8.04,site1,timepoint2
2019-10-26 13:27:21,NA,NA,site1,timepoint2
2019-10-26 13:27:25,NA,NA,site1,timepoint2
2019-10-26 13:27:59,NA,NA,site1,timepoint2
2019-10-26 13:29:49,27.494444444444444,8.04,site1,timepoint2
2019-10-26 13:39:49,29.15555555555556,8.12,site1,timepoint2
2019-10-26 13:49:49,29.47777777777778,8.12,site1,timepoint2
2019-10-26 13:59:49,29.527777777777782,8.12,site1,timepoint2
2019-10-26 14:09:49,29.47777777777778,8.12,site1,timepoint2
2019-10-26 14:19:49,29.405555555555562,8.12,site1,timepoint2
2019-10-26 14:29:49,29.305555555555557,8.12,site1,timepoint2
2019-10-26 14:39:49,29.255555555555556,8.12,site1,timepoint2
2019-10-26 14:49:49,29.15555555555556,8.12,site1,timepoint2
2019-10-26 14:59:49,29.105555555555558,8.12,site1,timepoint2
2019-10-26 15:09:49,29.055555555555554,8.12,site1,timepoint2
2019-10-26 15:19:49,29.02777777777778,8.12,site1,timepoint2
2019-10-26 15:29:49,28.977777777777778,8.12,site1,timepoint2
2019-10-26 15:39:49,28.95555555555556,8.12,site1,timepoint2
2019-10-26 15:49:49,28.927777777777774,8.12,site1,timepoint2
2019-10-26 15:59:49,28.977777777777778,8.12,site1,timepoint2
2019-10-26 16:09:49,29.055555555555554,8.12,site1,timepoint2
2019-10-26 16:19:49,29.15555555555556,8.11,site1,timepoint2
2019-10-26 16:29:49,29.205555555555552,8.11,site1,timepoint2
2019-10-26 16:39:49,29.15555555555556,8.11,site1,timepoint2
2019-10-26 16:49:49,29.055555555555554,8.11,site1,timepoint2
2019-10-26 16:59:49,28.927777777777774,8.11,site1,timepoint2
2019-10-26 17:09:49,28.855555555555554,8.11,site1,timepoint2
2019-10-26 17:19:49,28.75555555555556,8.11,site1,timepoint2
2019-10-26 17:29:49,28.655555555555555,8.11,site1,timepoint2
2019-10-26 17:39:49,28.55555555555556,8.11,site1,timepoint2
2019-10-26 17:49:49,28.455555555555556,8.11,site1,timepoint2
2019-10-26 17:59:49,28.383333333333336,8.12,site1,timepoint2
2019-10-26 18:09:49,28.305555555555557,8.12,site1,timepoint2
2019-10-26 18:19:49,28.23333333333333,8.12,site1,timepoint2
2019-10-26 18:29:49,28.183333333333337,8.12,site1,timepoint2
2019-10-26 18:39:49,28.11111111111111,8.12,site1,timepoint2
2019-10-26 18:49:49,28.061111111111114,8.12,site1,timepoint2
2019-10-26 18:59:49,28.011111111111113,8.12,site1,timepoint2
2019-10-26 19:09:49,27.988888888888887,8.12,site1,timepoint2
2019-10-26 19:19:49,27.961111111111112,8.12,site1,timepoint2
2019-10-26 19:29:49,27.911111111111108,8.12,site1,timepoint2
2019-10-26 19:39:49,27.861111111111114,8.12,site1,timepoint2
2019-10-26 19:49:49,27.811111111111114,8.12,site1,timepoint2
2019-10-26 19:59:49,27.616666666666664,8.12,site1,timepoint2
2019-10-26 20:09:49,27.51666666666667,8.12,site1,timepoint2
2019-10-26 20:19:49,27.44444444444445,8.13,site1,timepoint2
2019-10-26 20:29:49,27.394444444444446,8.13,site1,timepoint2
2019-10-26 20:39:49,27.322222222222226,8.13,site1,timepoint2
2019-10-26 20:49:49,27.2,8.13,site1,timepoint2
2019-10-26 20:59:49,27.12222222222222,8.13,site1,timepoint2
2019-10-26 21:09:49,27.077777777777776,8.13,site1,timepoint2
2019-10-26 21:19:49,27.05,8.13,site1,timepoint2
2019-10-26 21:29:49,26.999999999999996,8.13,site1,timepoint2
2019-10-26 21:39:49,26.927777777777777,8.13,site1,timepoint2
2019-10-26 21:49:49,26.877777777777776,8.13,site1,timepoint2
2019-10-26 21:59:49,26.827777777777783,8.13,site1,timepoint2
2019-10-26 22:09:49,26.805555555555557,8.13,site1,timepoint2
2019-10-26 22:19:49,26.78333333333333,8.13,site1,timepoint2
2019-10-26 22:29:49,26.755555555555556,8.13,site1,timepoint2
2019-10-26 22:39:49,26.705555555555552,8.13,site1,timepoint2
2019-10-26 22:49:49,26.705555555555552,8.13,site1,timepoint2
2019-10-26 22:59:49,26.683333333333334,8.13,site1,timepoint2
2019-10-26 23:09:49,26.661111111111108,8.13,site1,timepoint2
2019-10-26 23:19:49,26.661111111111108,8.13,site1,timepoint2
2019-10-26 23:29:49,26.633333333333333,8.13,site1,timepoint2
2019-10-26 23:39:49,26.583333333333332,8.13,site1,timepoint2
2019-10-26 23:49:49,26.538888888888888,8.13,site1,timepoint2
2019-10-26 23:59:49,26.38888888888889,8.13,site1,timepoint2
2019-10-27 00:09:49,26.294444444444444,8.13,site1,timepoint2
2019-10-27 00:19:49,26.31666666666667,8.13,site1,timepoint2
2019-10-27 00:29:49,26.33888888888889,8.13,site1,timepoint2
2019-10-27 00:39:49,26.33888888888889,8.13,site1,timepoint2
2019-10-27 00:49:49,26.31666666666667,8.13,site1,timepoint2
2019-10-27 00:59:49,26.294444444444444,8.13,site1,timepoint2
2019-10-27 01:09:49,26.294444444444444,8.13,site1,timepoint2
2019-10-27 01:19:49,26.244444444444444,8.13,site1,timepoint2
2019-10-27 01:29:49,26.216666666666665,8.13,site1,timepoint2
2019-10-27 01:39:49,26.19444444444445,8.13,site1,timepoint2
2019-10-27 01:49:49,26.144444444444446,8.13,site1,timepoint2
2019-10-27 01:59:49,26.144444444444446,8.13,site1,timepoint2
2019-10-27 02:09:49,26.100000000000005,8.13,site1,timepoint2
2019-10-27 02:19:49,26.072222222222226,8.13,site1,timepoint2
2019-10-27 02:29:49,26.022222222222226,8.13,site1,timepoint2
2019-10-27 02:39:49,26,8.13,site1,timepoint2
2019-10-27 02:49:49,26,8.13,site1,timepoint2
2019-10-27 02:59:49,25.97777777777778,8.13,site1,timepoint2
2019-10-27 03:09:49,25.97777777777778,8.13,site1,timepoint2
2019-10-27 03:19:49,25.95,8.13,site1,timepoint2
2019-10-27 03:29:49,25.92777777777778,8.13,site1,timepoint2
2019-10-27 03:39:49,25.900000000000002,8.13,site1,timepoint2
2019-10-27 03:49:49,25.85555555555556,8.13,site1,timepoint2
2019-10-27 03:59:49,25.73333333333333,8.13,site1,timepoint2
2019-10-27 04:09:49,25.633333333333336,8.13,site1,timepoint2
2019-10-27 04:19:49,25.705555555555556,8.13,site1,timepoint2
2019-10-27 04:29:49,25.755555555555556,8.13,site1,timepoint2
2019-10-27 04:39:49,25.78333333333333,8.13,site1,timepoint2
2019-10-27 04:49:49,25.78333333333333,8.13,site1,timepoint2
2019-10-27 04:59:49,25.755555555555556,8.13,site1,timepoint2
2019-10-27 05:09:49,25.755555555555556,8.13,site1,timepoint2
2019-10-27 05:19:49,25.73333333333333,8.13,site1,timepoint2
2019-10-27 05:29:49,25.705555555555556,8.13,site1,timepoint2
2019-10-27 05:39:49,25.683333333333337,8.13,site1,timepoint2
2019-10-27 05:49:49,25.683333333333337,8.13,site1,timepoint2
2019-10-27 05:59:49,25.633333333333336,8.13,site1,timepoint2
2019-10-27 06:09:49,25.66111111111111,8.13,site1,timepoint2
2019-10-27 06:19:49,25.73333333333333,8.13,site1,timepoint2
2019-10-27 06:29:49,25.900000000000002,8.13,site1,timepoint2
2019-10-27 06:39:49,26.144444444444446,8.12,site1,timepoint2
2019-10-27 06:49:49,26.416666666666668,8.12,site1,timepoint2
2019-10-27 06:59:49,26.683333333333334,8.12,site1,timepoint2
2019-10-27 07:09:49,26.97777777777778,8.12,site1,timepoint2
2019-10-27 07:19:49,27.25,8.12,site1,timepoint2
2019-10-27 07:29:49,27.394444444444446,8.12,site1,timepoint2
2019-10-27 07:39:49,27.44444444444445,8.12,site1,timepoint2
2019-10-27 07:49:49,27.37222222222222,8.12,site1,timepoint2
2019-10-27 07:59:49,27.44444444444445,8.12,site1,timepoint2
2019-10-27 08:09:49,27.594444444444445,8.12,site1,timepoint2
2019-10-27 08:19:49,27.811111111111114,8.12,site1,timepoint2
2019-10-27 08:29:49,28.011111111111113,8.12,site1,timepoint2
2019-10-27 08:39:49,28.211111111111112,8.11,site1,timepoint2
2019-10-27 08:49:49,28.48333333333333,8.11,site1,timepoint2
2019-10-27 08:59:49,28.75555555555556,8.11,site1,timepoint2
2019-10-27 09:09:49,28.87777777777778,8.11,site1,timepoint2
2019-10-27 09:19:49,29.15555555555556,8.11,site1,timepoint2
2019-10-27 09:29:49,29.327777777777783,8.11,site1,timepoint2
2019-10-27 09:39:49,29.377777777777776,8.1,site1,timepoint2
2019-10-27 09:49:49,29.405555555555562,8.1,site1,timepoint2
2019-10-27 09:59:49,29.405555555555562,8.1,site1,timepoint2
2019-10-27 10:09:49,29.405555555555562,8.1,site1,timepoint2
2019-10-27 10:19:49,29.277777777777782,8.1,site1,timepoint2
2019-10-27 10:29:49,29.227777777777778,8.1,site1,timepoint2
2019-10-27 10:39:49,29.205555555555552,8.1,site1,timepoint2
2019-10-27 10:49:49,29.177777777777777,8.1,site1,timepoint2
2019-10-27 10:59:49,29.327777777777783,8.1,site1,timepoint2
2019-10-27 11:09:49,29.405555555555562,8.1,site1,timepoint2
2019-10-27 11:19:49,29.377777777777776,8.1,site1,timepoint2
2019-10-27 11:29:49,29.405555555555562,8.1,site1,timepoint2
2019-10-27 11:39:49,29.355555555555558,8.1,site1,timepoint2
2019-10-27 11:49:49,29.427777777777777,8.1,site1,timepoint2
2019-10-27 11:59:49,29.47777777777778,8.1,site1,timepoint2
2019-10-27 12:09:49,29.555555555555557,8.1,site1,timepoint2
2019-10-27 12:19:49,29.60555555555556,8.1,site1,timepoint2
2019-10-27 12:29:49,29.60555555555556,8.1,site1,timepoint2
2019-10-27 12:39:49,29.505555555555556,8.1,site1,timepoint2
2019-10-27 12:49:49,29.427777777777777,8.1,site1,timepoint2
2019-10-27 12:59:49,29.377777777777776,8.1,site1,timepoint2
2019-10-27 13:09:49,29.355555555555558,8.1,site1,timepoint2
2019-10-27 13:19:49,29.327777777777783,8.1,site1,timepoint2
2019-10-27 13:29:49,29.327777777777783,8.1,site1,timepoint2
2019-10-27 13:39:49,29.305555555555557,8.1,site1,timepoint2
2019-10-27 13:49:49,29.255555555555556,8.1,site1,timepoint2
2019-10-27 13:59:49,29.277777777777782,8.1,site1,timepoint2
2019-10-27 14:09:49,29.255555555555556,8.1,site1,timepoint2
2019-10-27 14:19:49,29.277777777777782,8.1,site1,timepoint2
2019-10-27 14:29:49,29.227777777777778,8.1,site1,timepoint2
2019-10-27 14:39:49,29.277777777777782,8.1,site1,timepoint2
2019-10-27 14:49:49,29.255555555555556,8.1,site1,timepoint2
2019-10-27 14:59:49,29.255555555555556,8.1,site1,timepoint2
2019-10-27 15:09:49,29.227777777777778,8.1,site1,timepoint2
2019-10-27 15:19:49,29.227777777777778,8.1,site1,timepoint2
2019-10-27 15:29:49,29.227777777777778,8.1,site1,timepoint2
2019-10-27 15:39:49,29.227777777777778,8.1,site1,timepoint2
2019-10-27 15:49:49,29.327777777777783,8.1,site1,timepoint2
2019-10-27 15:59:49,29.405555555555562,8.1,site1,timepoint2
2019-10-27 16:09:49,29.327777777777783,8.1,site1,timepoint2
2019-10-27 16:19:49,29.227777777777778,8.11,site1,timepoint2
2019-10-27 16:29:49,29.105555555555558,8.11,site1,timepoint2
2019-10-27 16:39:49,28.977777777777778,8.11,site1,timepoint2
2019-10-27 16:49:49,28.87777777777778,8.11,site1,timepoint2
