"Plot Title: 20715881"
"#","Date Time, GMT-10:00","High Range, μS/cm","Temp, °C","Specific Conductance, μS/cm","Coupler Detached","Coupler Attached","Host Connected","End Of File"
427,10/27/19 03:00:00 PM,37837.1,29.18,47909.5,,,,
428,10/27/19 03:10:00 PM,37735.5,29.14,47854.6,,,,
429,10/27/19 03:20:00 PM,37613.3,29.16,47716.3,,,,
430,10/27/19 03:30:00 PM,37512.8,29.14,47643.3,,,,
431,10/27/19 03:40:00 PM,37437.6,29.16,47564.4,,,,
432,10/27/19 03:50:00 PM,37433.4,29.28,47481.6,,,,
433,10/27/19 04:00:00 PM,37358.6,29.33,47375.1,,,,
434,10/27/19 04:10:00 PM,37346.1,29.24,47479.0,,,,
435,10/27/19 04:20:00 PM,37188.9,29.11,47436.4,,,,
436,10/27/19 04:30:00 PM,37135.4,28.99,47516.4,,,,
437,10/27/19 04:40:00 PM,37028.8,28.88,47519.0,,,,
438,10/27/19 04:50:00 PM,36951.1,28.79,47539.6,,,,
439,10/27/19 05:00:00 PM,36894.1,28.68,47605.8,,,,
440,10/27/19 05:10:00 PM,36865.7,28.60,47680.5,,,,
441,10/27/19 05:20:00 PM,36865.7,28.53,47782.6,,,,
442,10/27/19 05:30:00 PM,36707.8,28.48,47660.8,,,,
443,10/27/19 05:40:00 PM,36691.7,28.41,47742.0,,,,
444,10/27/19 05:50:00 PM,36651.4,28.35,47782.3,,,,
445,10/27/19 06:00:00 PM,36639.3,28.30,47849.7,,,,
446,10/27/19 06:10:00 PM,36619.2,28.23,47926.1,,,,
447,10/27/19 06:20:00 PM,36575.1,28.19,47942.2,,,,
448,10/27/19 06:30:00 PM,36547.1,28.13,47998.6,,,,
449,10/27/19 06:40:00 PM,36591.1,28.06,48159.6,,,,
450,10/27/19 06:50:00 PM,36567.1,28.04,48182.8,,,,
451,10/27/19 07:00:00 PM,36635.3,28.02,48327.7,,,,
452,10/27/19 07:10:00 PM,36615.2,28.00,48356.1,,,,
453,10/27/19 07:20:00 PM,36639.3,27.98,48443.0,,,,
454,10/27/19 07:30:00 PM,36703.8,27.95,48593.3,,,,
455,10/27/19 07:40:00 PM,36703.8,27.83,48746.8,,,,
456,10/27/19 07:50:00 PM,36691.7,27.77,48825.6,,,,
457,10/27/19 08:00:00 PM,36711.8,27.73,48927.7,,,,
458,10/27/19 08:10:00 PM,36699.7,27.67,49006.8,,,,
459,10/27/19 08:20:00 PM,36675.6,27.63,49050.2,,,,
460,10/27/19 08:30:00 PM,36719.9,27.60,49175.2,,,,
461,10/27/19 08:40:00 PM,36764.3,27.55,49320.6,,,,
462,10/27/19 08:50:00 PM,36715.9,27.50,49341.6,,,,
463,10/27/19 09:00:00 PM,36784.6,27.45,49520.2,,,,
464,10/27/19 09:10:00 PM,36808.9,27.42,49619.3,,,,
465,10/27/19 09:20:00 PM,36812.9,27.38,49701.2,,,,
466,10/27/19 09:30:00 PM,36865.7,27.34,49849.2,,,,
467,10/27/19 09:40:00 PM,36926.7,27.30,50008.7,,,,
468,10/27/19 09:50:00 PM,36934.8,27.25,50107.0,,,,
469,10/27/19 10:00:00 PM,36955.2,27.23,50191.5,,,,
470,10/27/19 10:10:00 PM,37012.4,27.20,50336.4,,,,
471,10/27/19 10:20:00 PM,37073.8,27.18,50477.0,,,,
472,10/27/19 10:30:00 PM,37114.9,27.15,50600.5,,,,
473,10/27/19 10:40:00 PM,37267.4,27.14,50855.6,,,,
474,10/27/19 10:50:00 PM,37267.4,27.12,50913.1,,,,
475,10/27/19 11:00:00 PM,37350.3,27.10,51084.1,,,,
476,10/27/19 11:10:00 PM,37412.6,27.08,51227.2,,,,
477,10/27/19 11:20:00 PM,37441.8,26.95,51440.7,,,,
478,10/27/19 11:30:00 PM,37425.1,26.84,51570.9,,,,
479,10/27/19 11:40:00 PM,37471.0,26.87,51639.6,,,,
480,10/27/19 11:50:00 PM,37563.0,26.88,51793.0,,,,
481,10/28/19 12:00:00 AM,37617.5,26.87,51916.1,,,,
482,10/28/19 12:10:00 AM,37609.1,26.85,51963.2,,,,
483,10/28/19 12:20:00 AM,37647.0,26.84,52063.6,,,,
484,10/28/19 12:30:00 AM,37705.9,26.80,52225.3,,,,
485,10/28/19 12:40:00 AM,37748.2,26.78,52342.8,,,,
486,10/28/19 12:50:00 AM,37777.7,26.74,52464.3,,,,
487,10/28/19 01:00:00 AM,37798.9,26.72,52553.0,,,,
488,10/28/19 01:10:00 AM,37837.1,26.69,52676.2,,,,
489,10/28/19 01:20:00 AM,37828.6,26.65,52745.4,,,,
490,10/28/19 01:30:00 AM,37900.8,26.62,52916.4,,,,
491,10/28/19 01:40:00 AM,37934.8,26.60,53023.5,,,,
492,10/28/19 01:50:00 AM,37986.0,26.57,53165.8,,,,
493,10/28/19 02:00:00 AM,37998.8,26.53,53265.5,,,,
494,10/28/19 02:10:00 AM,38067.3,26.51,53421.6,,,,
495,10/28/19 02:20:00 AM,38157.4,26.52,53575.1,,,,
496,10/28/19 02:30:00 AM,38243.6,26.51,53745.4,,,,
497,10/28/19 02:40:00 AM,38334.4,26.48,53944.7,,,,
498,10/28/19 02:50:00 AM,38447.4,26.46,54164.5,,,,
499,10/28/19 03:00:00 AM,38482.2,26.39,54330.4,,,,
500,10/28/19 03:10:00 AM,38429.9,26.23,54474.8,,,,
501,10/28/19 03:20:00 AM,38473.5,26.26,54541.4,,,,
502,10/28/19 03:30:00 AM,38543.4,26.32,54611.5,,,,
503,10/28/19 03:40:00 AM,38666.1,26.34,54801.5,,,,
504,10/28/19 03:50:00 AM,38749.8,26.34,54959.0,,,,
505,10/28/19 04:00:00 AM,38855.9,26.33,55159.9,,,,
506,10/28/19 04:10:00 AM,38776.2,26.29,55131.2,,,,
507,10/28/19 04:20:00 AM,38909.1,26.26,55393.6,,,,
508,10/28/19 04:30:00 AM,38949.1,26.24,55512.6,,,,
509,10/28/19 04:40:00 AM,38984.7,26.22,55625.5,,,,
510,10/28/19 04:50:00 AM,39024.8,26.19,55756.6,,,,
511,10/28/19 05:00:00 AM,39100.8,26.17,55927.7,,,,
512,10/28/19 05:10:00 AM,39208.4,26.13,56167.5,,,,
513,10/28/19 05:20:00 AM,39285.0,26.11,56340.2,,,,
514,10/28/19 05:30:00 AM,39370.8,26.08,56538.1,,,,
515,10/28/19 05:40:00 AM,39425.2,26.04,56703.0,,,,
516,10/28/19 05:50:00 AM,39434.3,26.06,56732.3,,,,
517,10/28/19 06:00:00 AM,39552.5,26.07,56930.5,,,,
518,10/28/19 06:10:00 AM,39712.7,26.11,57153.7,,,,
519,10/28/19 06:20:00 AM,39860.0,26.19,57310.9,,,,
520,10/28/19 06:30:00 AM,40050.0,26.36,57422.3,,,,
521,10/28/19 06:40:00 AM,40213.4,26.51,57518.7,,,,
522,10/28/19 06:50:00 AM,40255.5,26.54,57583.6,,,,
523,10/28/19 07:00:00 AM,40321.3,26.70,57528.4,,,,
524,10/28/19 07:10:00 AM,40439.1,26.87,57535.8,,,,
525,10/28/19 07:20:00 AM,40581.3,27.09,57519.0,,,,
526,10/28/19 07:30:00 AM,40714.7,27.34,57454.8,,,,
527,10/28/19 07:40:00 AM,40824.7,27.58,57369.8,,,,
528,10/28/19 07:50:00 AM,40920.8,27.77,57323.9,,,,
529,10/28/19 08:00:00 AM,40998.0,27.97,57240.4,,,,
530,10/28/19 08:10:00 AM,41051.2,28.15,57147.1,,,,
531,10/28/19 08:20:00 AM,41031.8,28.31,56976.4,,,,
532,10/28/19 08:30:00 AM,41051.2,28.45,56883.1,,,,
533,10/28/19 08:40:00 AM,41041.5,28.56,56784.0,,,,
534,10/28/19 08:50:00 AM,40935.3,28.64,56585.8,,,,
535,10/28/19 09:00:00 AM,40863.1,28.54,56638.2,,,,
536,10/28/19 09:10:00 AM,40791.2,28.69,56408.4,,,,
537,10/28/19 09:20:00 AM,40624.1,28.48,56452.6,,,,
538,10/28/19 09:30:00 AM,40595.5,28.63,56282.8,,,,
539,10/28/19 09:40:00 AM,40472.2,28.64,56139.4,,,,
540,10/28/19 09:50:00 AM,40420.2,28.74,55994.1,,,,
541,10/28/19 10:00:00 AM,40340.1,28.88,55766.0,,,,
542,10/28/19 10:10:00 AM,40363.6,29.05,55648.7,,,,
543,10/28/19 10:20:00 AM,40316.6,29.26,55391.1,,,,
544,10/28/19 10:30:00 AM,40175.9,29.25,55246.8,,,,
545,10/28/19 10:40:00 AM,40199.3,29.56,54979.3,,,,
546,10/28/19 10:50:00 AM,40091.9,29.51,54924.2,,,,
547,10/28/19 11:00:00 AM,39887.7,29.52,54671.3,,,,
548,10/28/19 11:10:00 AM,39869.2,29.71,54479.2,,,,
549,10/28/19 11:20:00 AM,39680.6,29.57,54408.4,,,,
550,10/28/19 11:30:00 AM,39402.5,29.30,54353.1,,,,
551,10/28/19 11:40:00 AM,39303.0,29.35,54199.3,,,,
552,10/28/19 11:50:00 AM,39357.3,29.59,54054.8,,,,
553,10/28/19 12:00:00 PM,39257.9,29.61,53933.9,,,,
554,10/28/19 12:10:00 PM,39087.4,29.64,53704.7,,,,
555,10/28/19 12:20:00 PM,39047.1,29.76,53559.4,,,,
556,10/28/19 12:30:00 PM,38829.3,29.74,53318.0,,,,
557,10/28/19 12:40:00 PM,38674.9,29.76,53121.3,,,,
558,10/28/19 12:50:00 PM,38543.4,29.81,52924.8,,,,
559,10/28/19 01:00:00 PM,38438.6,29.87,52754.7,,,,
560,10/28/19 01:10:00 PM,38282.5,29.92,52524.7,,,,
561,10/28/19 01:20:00 PM,38140.2,30.11,52170.6,,,,
562,10/28/19 01:30:00 PM,38140.2,30.36,51951.9,,,,
563,10/28/19 01:40:00 PM,37973.2,30.27,51850.5,,,,
564,10/28/19 01:50:00 PM,37769.3,30.07,51809.1,,,,
565,10/28/19 02:00:00 PM,37533.7,29.84,51753.6,,,,
566,10/28/19 02:10:00 PM,37396.0,29.71,51730.7,,,,
567,10/28/19 02:20:00 PM,37350.3,29.69,51722.8,,,,
568,10/28/19 02:30:00 PM,37283.9,29.67,51686.1,,,,
569,10/28/19 02:40:00 PM,36914.5,29.66,51218.8,,,,
570,10/28/19 02:50:00 PM,36922.6,29.66,51264.6,,,,
571,10/28/19 03:00:00 PM,36865.7,29.64,51240.4,,,,
572,10/28/19 03:10:00 PM,36821.0,29.62,51233.0,,,,
573,10/28/19 03:20:00 PM,36776.5,29.61,51215.7,,,,
574,10/28/19 03:30:00 PM,36723.9,29.59,51197.1,,,,
575,10/28/19 03:40:00 PM,36707.8,29.60,51199.1,,,,
576,10/28/19 03:50:00 PM,36695.7,29.59,51226.7,,,,
577,10/28/19 04:00:00 PM,0.0,27.09,,,,,
578,10/28/19 04:10:00 PM,0.0,25.22,,,,,
579,10/28/19 04:20:00 PM,0.0,24.37,,,,,
580,10/28/19 04:27:48 PM,,,,,Logged,,
581,10/28/19 04:28:30 PM,,,,,,Logged,Logged
