Serial Number:20697596 --

"Date Time, GMT -1000","Temp, (*C)","mV","pH","Button Down","Button Up","Host Connect","EOF"
2019-10-27 23:08:55,27.08,-76.08,8.12, , , , 
2019-10-27 23:18:55,26.98,-76.11,8.12, , , , 
2019-10-27 23:28:55,26.85,-76.03,8.12, , , , 
2019-10-27 23:38:55,26.85,-76.02,8.12, , , , 
2019-10-27 23:48:55,26.85,-76.10,8.12, , , , 
2019-10-27 23:58:55,26.85,-76.14,8.12, , , , 
2019-10-28 00:08:55,26.85,-76.16,8.12, , , , 
2019-10-28 00:18:55,26.83,-76.17,8.12, , , , 
2019-10-28 00:28:55,26.81,-76.17,8.12, , , , 
2019-10-28 00:38:55,26.76,-76.17,8.12, , , , 
2019-10-28 00:48:55,26.73,-76.21,8.12, , , , 
2019-10-28 00:58:55,26.71,-76.21,8.12, , , , 
2019-10-28 01:08:55,26.68,-76.21,8.12, , , , 
2019-10-28 01:18:55,26.63,-76.21,8.12, , , , 
2019-10-28 01:28:55,26.61,-76.21,8.12, , , , 
2019-10-28 01:38:55,26.59,-76.22,8.12, , , , 
2019-10-28 01:48:55,26.56,-76.24,8.12, , , , 
2019-10-28 01:58:55,26.51,-76.22,8.12, , , , 
2019-10-28 02:08:55,26.49,-76.24,8.12, , , , 
2019-10-28 02:18:55,26.49,-76.25,8.12, , , , 
2019-10-28 02:28:55,26.49,-76.25,8.12, , , , 
2019-10-28 02:38:55,26.46,-76.25,8.12, , , , 
2019-10-28 02:48:55,26.44,-76.25,8.12, , , , 
2019-10-28 02:58:55,26.39,-76.27,8.12, , , , 
2019-10-28 03:08:55,26.24,-76.24,8.12, , , , 
2019-10-28 03:18:55,26.22,-76.38,8.13, , , , 
2019-10-28 03:28:55,26.27,-76.50,8.13, , , , 
2019-10-28 03:38:55,26.32,-76.53,8.13, , , , 
2019-10-28 03:48:55,26.32,-76.55,8.13, , , , 
2019-10-28 03:58:55,26.32,-76.56,8.13, , , , 
2019-10-28 04:08:55,26.27,-76.56,8.13, , , , 
2019-10-28 04:18:55,26.24,-76.58,8.13, , , , 
2019-10-28 04:28:55,26.22,-76.60,8.13, , , , 
2019-10-28 04:38:55,26.19,-76.60,8.13, , , , 
2019-10-28 04:48:55,26.17,-76.60,8.13, , , , 
2019-10-28 04:58:55,26.15,-76.60,8.13, , , , 
2019-10-28 05:08:55,26.12,-76.61,8.13, , , , 
2019-10-28 05:18:55,26.07,-76.61,8.13, , , , 
2019-10-28 05:28:55,26.05,-76.61,8.13, , , , 
2019-10-28 05:38:55,26.02,-76.61,8.13, , , , 
2019-10-28 05:48:55,26.02,-76.63,8.13, , , , 
2019-10-28 05:58:55,26.05,-76.63,8.13, , , , 
2019-10-28 06:08:55,26.07,-76.64,8.13, , , , 
2019-10-28 06:18:55,26.17,-76.66,8.13, , , , 
2019-10-28 06:28:55,26.34,-76.71,8.13, , , , 
2019-10-28 06:38:55,26.59,-76.74,8.13, , , , 
2019-10-28 06:48:55,26.73,-76.61,8.13, , , , 
2019-10-28 06:58:55,26.90,-76.50,8.13, , , , 
2019-10-28 07:08:55,27.08,-76.47,8.13, , , , 
2019-10-28 07:18:55,27.30,-76.50,8.13, , , , 
2019-10-28 07:28:55,27.54,-76.53,8.12, , , , 
2019-10-28 07:38:55,27.76,-76.55,8.12, , , , 
2019-10-28 07:48:55,27.94,-76.55,8.12, , , , 
2019-10-28 07:58:55,28.09,-76.52,8.12, , , , 
2019-10-28 08:08:55,28.21,-76.52,8.12, , , , 
2019-10-28 08:18:55,28.38,-76.49,8.12, , , , 
2019-10-28 08:28:55,28.51,-76.47,8.12, , , , 
2019-10-28 08:38:55,28.63,-76.44,8.12, , , , 
2019-10-28 08:48:55,28.73,-76.42,8.12, , , , 
2019-10-28 08:58:55,28.63,-76.36,8.12, , , , 
2019-10-28 09:08:55,28.78,-76.38,8.12, , , , 
2019-10-28 09:18:55,28.61,-76.30,8.12, , , , 
2019-10-28 09:28:55,28.71,-76.30,8.12, , , , 
2019-10-28 09:38:55,28.71,-76.25,8.12, , , , 
2019-10-28 09:48:55,28.78,-76.27,8.12, , , , 
2019-10-28 09:58:55,28.90,-76.22,8.11, , , , 
2019-10-28 10:08:55,29.08,-76.17,8.11, , , , 
2019-10-28 10:18:55,29.25,-76.21,8.11, , , , 
2019-10-28 10:28:55,29.33,-76.21,8.11, , , , 
2019-10-28 10:38:55,29.53,-76.17,8.11, , , , 
2019-10-28 10:48:55,29.58,-76.14,8.11, , , , 
2019-10-28 10:58:55,29.58,-76.10,8.11, , , , 
2019-10-28 11:08:55,29.73,-76.08,8.11, , , , 
2019-10-28 11:18:55,29.68,-76.02,8.11, , , , 
2019-10-28 11:28:55,29.43,-75.96,8.11, , , , 
2019-10-28 11:38:55,29.40,-75.92,8.11, , , , 
2019-10-28 11:48:55,29.60,-75.97,8.11, , , , 
2019-10-28 11:58:55,29.68,-75.94,8.11, , , , 
2019-10-28 12:08:55,29.70,-75.92,8.11, , , , 
2019-10-28 12:18:55,29.78,-75.91,8.11, , , , 
2019-10-28 12:28:55,29.78,-75.88,8.11, , , , 
2019-10-28 12:38:55,29.80,-75.86,8.11, , , , 
2019-10-28 12:48:55,29.85,-75.85,8.10, , , , 
2019-10-28 12:58:55,29.90,-75.83,8.10, , , , 
2019-10-28 13:08:55,29.95,-75.81,8.10, , , , 
2019-10-28 13:18:55,30.11,-75.81,8.10, , , , 
2019-10-28 13:28:55,30.36,-75.69,8.10, , , , 
2019-10-28 13:38:55,30.33,-75.60,8.10, , , , 
2019-10-28 13:48:55,30.18,-75.55,8.10, , , , 
2019-10-28 13:58:55,29.95,-75.52,8.10, , , , 
2019-10-28 14:08:55,29.80,-75.49,8.10, , , , 
2019-10-28 14:18:55,29.75,-75.49,8.10, , , , 
2019-10-28 14:28:55,29.73,-75.49,8.10, , , , 
2019-10-28 14:38:55,29.73,-75.50,8.10, , , , 
2019-10-28 14:48:55,29.73,-75.50,8.10, , , , 
2019-10-28 14:58:55,29.70,-75.50,8.10, , , , 
2019-10-28 15:08:55,29.68,-75.49,8.10, , , , 
2019-10-28 15:18:55,29.65,-75.47,8.10, , , , 
2019-10-28 15:28:55,29.63,-75.47,8.10, , , , 
2019-10-28 15:38:55,29.63,-75.47,8.10, , , , 
2019-10-28 15:48:55,29.63,-75.49,8.10, , , , 
2019-10-28 15:52:56, , , ,Logged,Logged, , 
2019-10-28 15:53:15, , , , , ,Logged,Logged
